title,law_url,sysid,law_group,law_type
พระราชบัญญัติการคุ้มครองคนไร้ที่พึ่ง พ.ศ. 2557,https://www.krisdika.go.th/librarian/get?sysid=719220&ext=htm,719220,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติกองทุนเพื่อผู้เคยเป็นสมาชิกรัฐสภา พ.ศ. 2556,https://www.krisdika.go.th/librarian/get?sysid=686609&ext=htm,686609,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติการจัดการศึกษาสำหรับคนพิการ พ.ศ. 2551 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=686515&ext=htm,686515,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติการศึกษาภาคบังคับ พ.ศ. 2545,https://www.krisdika.go.th/librarian/get?sysid=339692&ext=htm,339692,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติกองทุนสนับสนุนการสร้างเสริมสุขภาพ พ.ศ. 2544 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=395078&ext=htm,395078,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติการรถไฟฟ้าขนส่งมวลชนแห่งประเทศไทย พ.ศ. 2543 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=394534&ext=htm,394534,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติกองอาสารักษาดินแดน พ.ศ. 2497 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=301226&ext=htm,301226,สวัสดิการสังคม,พระราชบัญญัติ
พระราชบัญญัติสัญชาติ พ.ศ. 2508 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=573174&ext=htm,573174,สัญชาติ,พระราชบัญญัติ
พระราชบัญญัติว่าด้วยการขัดกันแห่งกฎหมาย พุทธศักราช 2481,https://www.krisdika.go.th/librarian/get?sysid=305152&ext=htm,305152,สัญชาติ,พระราชบัญญัติ
รัฐธรรมนูญแห่งราชอาณาจักรไทย,https://www.krisdika.go.th/librarian/get?sysid=774606&ext=htm,774606,สัญชาติ,รัฐธรรมนูญ
พระราชบัญญัติคนเข้าเมือง พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=310707&ext=htm,310707,สัญชาติ,พระราชบัญญัติ
พระราชบัญญัติการเนรเทศ พ.ศ. 2499 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=301604&ext=htm,301604,สัญชาติ,พระราชบัญญัติ
พระราชบัญญัติการทะเบียนราษฎร พ.ศ. 2534 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=572446&ext=htm,572446,สัญชาติ,พระราชบัญญัติ
พระราชบัญญัติการทะเบียนคนต่างด้าว พ.ศ. 2493 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=315610&ext=htm,315610,สัญชาติ,พระราชบัญญัติ
พระราชบัญญัติอาหาร พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393573&ext=htm,393573,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติองค์การเภสัชกรรม พ.ศ. 2509,https://www.krisdika.go.th/librarian/get?sysid=306401&ext=htm,306401,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจทหารเรือปราบปรามการกระทำความผิดบางอย่างทางทะเล พ.ศ. 2490 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=327048&ext=htm,327048,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสถานประกอบการเพื่อสุขภาพ พ.ศ. 2559 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=831812&ext=htm,831812,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสุขภาพจิต พ.ศ. 2551 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=831830&ext=htm,831830,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติส่งเสริมวิชาชีพวิทยาศาสตร์และเทคโนโลยี พ.ศ. 2551 ,https://www.krisdika.go.th/librarian/get?sysid=571073&ext=htm,571073,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสุขภาพแห่งชาติ พ.ศ. 2550 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=626938&ext=htm,626938,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสถานพยาบาล พ.ศ. 2541 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=680725&ext=htm,680725,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสภาตำบลและองค์การบริหารส่วนตำบล พ.ศ. 2537 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=415176&ext=htm,415176,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสถานพยาบาลสัตว์ พ.ศ. 2533 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=720274&ext=htm,720274,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสุรา พ.ศ. 2493 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=311711&ext=htm,311711,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติสถาบันวิจัยระบบสาธารณสุข พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=395112&ext=htm,395112,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติส่งเสริมและรักษาคุณภาพสิ่งแวดล้อมแห่งชาติ พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=396089&ext=htm,396089,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติศาลเยาวชนและครอบครัวและวิธีพิจารณาคดีเยาวชนและครอบครัว พ.ศ. 2553 ,https://www.krisdika.go.th/librarian/get?sysid=640022&ext=htm,640022,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพการสาธารณสุขชุมชน พ.ศ. 2556,https://www.krisdika.go.th/librarian/get?sysid=699749&ext=htm,699749,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพการแพทย์แผนไทย พ.ศ. 2556,https://www.krisdika.go.th/librarian/get?sysid=680729&ext=htm,680729,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพกายภาพบำบัด พ.ศ. 2547 ,https://www.krisdika.go.th/librarian/get?sysid=442381&ext=htm,442381,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพเทคนิคการแพทย์ พ.ศ. 2547 ,https://www.krisdika.go.th/librarian/get?sysid=442379&ext=htm,442379,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพการสัตวแพทย์ พ.ศ. 2545,https://www.krisdika.go.th/librarian/get?sysid=316718&ext=htm,316718,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพทันตกรรม พ.ศ. 2537,https://www.krisdika.go.th/librarian/get?sysid=305423&ext=htm,305423,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพเภสัชกรรม พ.ศ. 2537,https://www.krisdika.go.th/librarian/get?sysid=305419&ext=htm,305419,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพการพยาบาลและการผดุงครรภ์ พ.ศ. 2528 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=307209&ext=htm,307209,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวิชาชีพเวชกรรม พ.ศ. 2525,https://www.krisdika.go.th/librarian/get?sysid=305263&ext=htm,305263,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวัตถุอันตราย พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=573159&ext=htm,573159,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวัตถุที่ออกฤทธิ์ต่อจิตและประสาท พ.ศ. 2518 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=769450&ext=htm,769450,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติวัตถุที่ออกฤทธิ์ต่อจิตและประสาท พ.ศ. 2559 ,https://www.krisdika.go.th/librarian/get?sysid=764080&ext=htm,764080,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติระบบสุขภาพปฐมภูมิ พ.ศ. 2562,https://www.krisdika.go.th/librarian/get?sysid=832083&ext=htm,832083,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติระเบียบบริหารราชการเมืองพัทยา พ.ศ. 2542 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=618256&ext=htm,618256,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติโรคระบาดสัตว์ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=723872&ext=htm,723872,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติโรคติดต่อ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=734578&ext=htm,734578,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติโรคพิษสุนัขบ้า พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=304399&ext=htm,304399,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติราชทัณฑ์ พ.ศ. 2560,https://www.krisdika.go.th/librarian/get?sysid=769376&ext=htm,769376,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติรักษาความสะอาดและความเป็นระเบียบเรียบร้อยของบ้านเมือง พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=304300&ext=htm,304300,สาธารณสุข,พระราชบัญญัติ
รัฐธรรมนูญแห่งราชอาณาจักรไทย,https://www.krisdika.go.th/librarian/get?sysid=774606&ext=htm,774606,สาธารณสุข,รัฐธรรมนูญ
พระราชบัญญัติยาเสพติดให้โทษ พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=342773&ext=htm,342773,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติยาสูบ พ.ศ. 2509 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=603603&ext=htm,603603,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติยา พ.ศ. 2510 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=305008&ext=htm,305008,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติมาตรการในการปราบปรามผู้กระทำความผิดเกี่ยวกับยาเสพติด พ.ศ. 2534 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=304497&ext=htm,304497,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติฟื้นฟูสมรรถภาพผู้ติดยาเสพติด พ.ศ. 2545,https://www.krisdika.go.th/librarian/get?sysid=326387&ext=htm,326387,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติพลังงานนิวเคลียร์เพื่อสันติ พ.ศ. 2559 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=830950&ext=htm,830950,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติผลิตภัณฑ์สมุนไพร พ.ศ. 2562 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=833890&ext=htm,833890,สาธารณสุข,พระราชบัญญัติ
ประกาศของคณะปฏิวัติ ฉบับที่ 253 ,https://www.krisdika.go.th/librarian/get?sysid=699076&ext=htm,699076,สาธารณสุข,ประกาศ
ประกาศของคณะปฏิวัติ ฉบับที่ 44,https://www.krisdika.go.th/librarian/get?sysid=311485&ext=htm,311485,สาธารณสุข,ประกาศ
พระราชบัญญัติป้องกันและปราบปรามการฟอกเงิน พ.ศ. 2542 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=609499&ext=htm,609499,สาธารณสุข,พระราชบัญญัติ
พระราชกำหนดป้องกันการใช้สารระเหย พ.ศ. 2533 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=559087&ext=htm,559087,สาธารณสุข,พระราชกำหนด
พระราชบัญญัติป้องกันและปราบปรามยาเสพติด พ.ศ. 2519 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=300826&ext=htm,300826,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติประกันสังคม พ.ศ. 2533 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=300760&ext=htm,300760,สาธารณสุข,พระราชบัญญัติ
ประมวลรัษฎากร (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=617709&ext=htm,617709,สาธารณสุข,ประมวลรัษฎากร
ประมวลกฎหมายอาญา (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=443287&ext=htm,443287,สาธารณสุข,ประมวลกฎหมาย
ประมวลกฎหมายวิธีพิจารณาความอาญา (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=570066&ext=htm,570066,สาธารณสุข,ประมวลกฎหมาย
ประมวลกฎหมายแพ่งและพาณิชย์ (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=567410&ext=htm,567410,สาธารณสุข,ประมวลกฎหมาย
พระราชบัญญัติเทศบาล พ.ศ. 2496 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=618130&ext=htm,618130,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติเชื้อโรคและพิษจากสัตว์ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=733691&ext=htm,733691,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติจราจรทางบก พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=570840&ext=htm,570840,สาธารณสุข,พระราชบัญญัติ
ประกาศคณะรักษาความสงบแห่งชาติ ฉบับที่ 108/2557 เรื่อง การปฏิบัติต่อผู้ต้องสงสัยว่ากระทำผิดตามกฎหมายเกี่ยวกับยาเสพติดเพื่อเข้าสู่การบำบัดฟื้นฟูและการดูแลผู้ผ่านการบำบัดฟื้นฟู ,https://www.krisdika.go.th/librarian/get?sysid=710555&ext=htm,710555,สาธารณสุข,ประกาศ
พระราชบัญญัติคุ้มครองพยานในคดีอาญา พ.ศ. 2546 ,https://www.krisdika.go.th/librarian/get?sysid=387881&ext=htm,387881,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองและส่งเสริมภูมิปัญญาการแพทย์แผนไทย พ.ศ. 2542 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393567&ext=htm,393567,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองสุขภาพของผู้ไม่สูบบุหรี่ พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=302715&ext=htm,302715,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมผลิตภัณฑ์ยาสูบ พ.ศ. 2560,https://www.krisdika.go.th/librarian/get?sysid=774012&ext=htm,774012,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมผลิตภัณฑ์ยาสูบ พ.ศ. 2535,https://www.krisdika.go.th/librarian/get?sysid=302711&ext=htm,302711,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติเครื่องมือแพทย์ พ.ศ. 2551 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=773817&ext=htm,773817,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติเครื่องสำอาง พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=734574&ext=htm,734574,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมคุณภาพอาหารสัตว์ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=724116&ext=htm,724116,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมโรคจากการประกอบอาชีพและโรคจากสิ่งแวดล้อม พ.ศ. 2562,https://www.krisdika.go.th/librarian/get?sysid=834092&ext=htm,834092,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติความมั่นคงด้านวัคซีนแห่งชาติ พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=820006&ext=htm,820006,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมการส่งเสริมการตลาดอาหารสำหรับทารกและเด็กเล็ก พ.ศ. 2560,https://www.krisdika.go.th/librarian/get?sysid=780928&ext=htm,780928,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองเด็กที่เกิดโดยอาศัยเทคโนโลยีช่วยการเจริญพันธุ์ทางการแพทย์ พ.ศ. 2558,https://www.krisdika.go.th/librarian/get?sysid=726966&ext=htm,726966,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมการใช้สารต้องห้ามทางการกีฬา พ.ศ. 2555,https://www.krisdika.go.th/librarian/get?sysid=679694&ext=htm,679694,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมเครื่องดื่มแอลกอฮอล์ พ.ศ. 2551,https://www.krisdika.go.th/librarian/get?sysid=571438&ext=htm,571438,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติคณะกรรมการอาหารแห่งชาติ พ.ศ. 2551 ,https://www.krisdika.go.th/librarian/get?sysid=571071&ext=htm,571071,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมการฆ่าสัตว์และจำหน่ายเนื้อสัตว์ พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393594&ext=htm,393594,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมการฆ่าสัตว์เพื่อการจำหน่ายเนื้อสัตว์ พ.ศ. 2559,https://www.krisdika.go.th/librarian/get?sysid=758698&ext=htm,758698,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติควบคุมอาคาร พ.ศ.2522 ( ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=564433&ext=htm,564433,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการประกอบโรคศิลปะ พ.ศ. 2542 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=394536&ext=htm,394536,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการสาธารณสุข พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=558814&ext=htm,558814,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการพัฒนาเด็กปฐมวัย พ.ศ. 2562 ,https://www.krisdika.go.th/librarian/get?sysid=832088&ext=htm,832088,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการยาสูบแห่งประเทศไทย พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=803511&ext=htm,803511,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการเดินอากาศ พ.ศ. 2497 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=628435&ext=htm,628435,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการบริหารการแก้ไขบำบัดฟื้นฟูเด็กและเยาวชนที่กระทำผิด พ.ศ. 2561 ,https://www.krisdika.go.th/librarian/get?sysid=798031&ext=htm,798031,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการแพทย์ฉุกเฉิน พ.ศ. 2551 ,https://www.krisdika.go.th/librarian/get?sysid=573043&ext=htm,573043,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติการขนส่งทางบก พ.ศ. 2522 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=321681&ext=htm,321681,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติกักพืช พ.ศ. 2507 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=572616&ext=htm,572616,สาธารณสุข,พระราชบัญญัติ
พระราชบัญญัติเอกสิทธิ์และความคุ้มกันสำหรับองค์การระหว่างประเทศและการประชุมระหว่างประเทศในประเทศไทย พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=820008&ext=htm,820008,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติองค์กรร่วมไทย-มาเลเซีย พ.ศ. 2533 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=393300&ext=htm,393300,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจปฏิบัติการเกี่ยวกับกองทุนร่วมเพื่อสินค้าโภคภัณฑ์ พ.ศ. 2535 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=563875&ext=htm,563875,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจปฏิบัติการเกี่ยวกับสมาคมพัฒนาการระหว่างประเทศ พ.ศ. 2503,https://www.krisdika.go.th/librarian/get?sysid=305922&ext=htm,305922,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจปฏิบัติการเกี่ยวกับธนาคารพัฒนาเอเชีย พ.ศ. 2509,https://www.krisdika.go.th/librarian/get?sysid=305921&ext=htm,305921,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจและกำหนดการปฏิบัติบางประการเกี่ยวกับสิทธิพิเศษถอนเงินในกองทุนการเงินระหว่างประเทศ พ.ศ. 2514 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=305903&ext=htm,305903,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติให้อำนาจปฏิบัติการเกี่ยวกับกองทุนการเงินและธนาคารระหว่างประเทศ พ.ศ. 2494 (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=305851&ext=htm,305851,องค์การระหว่างประเทศ,พระราชบัญญัติ
รัฐธรรมนูญแห่งราชอาณาจักรไทย,https://www.krisdika.go.th/librarian/get?sysid=774606&ext=htm,774606,องค์การระหว่างประเทศ,รัฐธรรมนูญ
พระราชบัญญัติภาษีที่ดินและสิ่งปลูกสร้าง พ.ศ. 2562,https://www.krisdika.go.th/librarian/get?sysid=829030&ext=htm,829030,องค์การระหว่างประเทศ,พระราชบัญญัติ
ประกาศของคณะปฏิวัติ ฉบับที่ 37,https://www.krisdika.go.th/librarian/get?sysid=306847&ext=htm,306847,องค์การระหว่างประเทศ,ประกาศ
ประมวลรัษฎากร (ฉบับ Update ล่าสุด),https://www.krisdika.go.th/librarian/get?sysid=617709&ext=htm,617709,องค์การระหว่างประเทศ,ประมวลรัษฎากร
พระราชบัญญัติคุ้มครองการดำเนินงานของสำนักงานผู้แทนธนาคารพัฒนาเอเชียในประเทศไทย พ.ศ. 2547,https://www.krisdika.go.th/librarian/get?sysid=446518&ext=htm,446518,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการประชุมภาคีอนุสัญญาว่าด้วยการค้าระหว่างประเทศซึ่งชนิดสัตว์ป่าและพืชป่าที่ใกล้สูญพันธุ์ ครั้งที่ 13 ในประเทศไทย พ.ศ. 2547 ,https://www.krisdika.go.th/librarian/get?sysid=440298&ext=htm,440298,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การห้ามอาวุธเคมี พ.ศ. 2545,https://www.krisdika.go.th/librarian/get?sysid=327717&ext=htm,327717,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสถาบันประกันการลงทุนพหุภาคี พ.ศ. 2543,https://www.krisdika.go.th/librarian/get?sysid=322981&ext=htm,322981,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของศูนย์ฝึกอบรมวนศาสตร์ชุมชนแห่งภูมิภาคเอเชียแปซิฟิก พ.ศ. 2543,https://www.krisdika.go.th/librarian/get?sysid=322940&ext=htm,322940,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของคณะมนตรีความร่วมมือทางศุลกากร พ.ศ. 2541,https://www.krisdika.go.th/librarian/get?sysid=306898&ext=htm,306898,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การการค้าโลก พ.ศ. 2537,https://www.krisdika.go.th/librarian/get?sysid=302725&ext=htm,302725,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การข่ายงานศูนย์เพาะเลี้ยงสัตว์น้ำแห่งเอเชียและแปซิฟิก พ.ศ. 2536,https://www.krisdika.go.th/librarian/get?sysid=319056&ext=htm,319056,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสำนักงานตำรวจสากลสำหรับเอเชียตะวันออกเฉียงใต้ ณ กรุงเทพมหานคร พ.ศ. 2534,https://www.krisdika.go.th/librarian/get?sysid=302722&ext=htm,302722,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของบรรษัทประกันต่อแห่งเอเชีย พ.ศ. 2534,https://www.krisdika.go.th/librarian/get?sysid=302704&ext=htm,302704,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสำนักงานใหญ่ของสหภาพไปรษณีย์แห่งเอเชียและแปซิฟิก พ.ศ. 2551,https://www.krisdika.go.th/librarian/get?sysid=571450&ext=htm,571450,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การโทรคมนาคมทางดาวเทียมระหว่างประเทศ พ.ศ. 2524,https://www.krisdika.go.th/librarian/get?sysid=319040&ext=htm,319040,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสหประชาชาติและทบวงการชำนัญพิเศษในประเทศไทย พ.ศ. 2504,https://www.krisdika.go.th/librarian/get?sysid=302666&ext=htm,302666,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของสถาบันเทคโนโลยีแห่งเอเชีย พ.ศ. 2510,https://www.krisdika.go.th/librarian/get?sysid=302489&ext=htm,302489,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของทบวงการพลังงานปรมาณูระหว่างประเทศในประเทศไทย พ.ศ. 2505,https://www.krisdika.go.th/librarian/get?sysid=318958&ext=htm,318958,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานของประชาคมยุโรปและสำนักงานคณะกรรมาธิการประชาคมยุโรปในประเทศไทย พ.ศ. 2522,https://www.krisdika.go.th/librarian/get?sysid=318918&ext=htm,318918,องค์การระหว่างประเทศ,พระราชบัญญัติ
พระราชบัญญัติคุ้มครองการดำเนินงานขององค์การสนธิสัญญาว่าด้วยการห้ามทดลองนิวเคลียร์โดยสมบูรณ์ พ.ศ. 2561,https://www.krisdika.go.th/librarian/get?sysid=809209&ext=htm,809209,องค์การระหว่างประเทศ,พระราชบัญญัติ
